49621,2
50496,3
346291,0
186747,1
34142,0
252153,1
94931,1
270027,1
142195,3
356186,1
277977,1
199673,2
168898,3
6060,0
391276,1
397499,0
31156,1
375714,6
264161,1
166331,1
24406,0
411494,0
359575,0
7735,0
37188,4
255570,6
233984,1
309795,1
169148,1
264166,0
346455,6
229855,1
384376,0
176962,0
74125,1
325513,2
74029,1
281053,1
94805,2
155300,7
72955,6
263620,1
409783,0
112126,1
112436,2
204862,0
305826,1
198284,0
286147,2
13558,1
15234,1
145770,0
362347,1
64173,1
177518,0
140544,0
301156,0
144964,3
200863,2
282068,3
62687,0
236563,1
191854,1
315265,1
199605,1
309976,0
294673,6
212343,6
251078,1
39441,0
173008,1
268270,1
102354,1
167233,7
299055,1
409046,0
301924,1
381231,1
370851,1
190427,6
221852,1
74187,2
287327,1
901,1
245971,1
208800,1
389680,0
113755,2
145696,1
40444,0
16634,0
19239,2
105905,0
83583,1
125181,1
310312,1
385125,3
220698,0
334056,6
296250,3
2965,1
15941,1
385503,2
194243,6
402696,6
95161,0
408339,1
309884,0
84320,1
14761,1
365233,6
86672,0
242512,1
29241,6
122295,0
142211,1
242011,6
169701,0
6205,1
256864,4
76299,0
2086,0
122670,3
172223,1
56826,0
188533,5
359343,0
273205,0
109706,4
395444,0
148334,7
142131,1
224103,1
296816,1
186481,0
292492,1
217600,1
55219,2
250044,1
227530,1
122338,5
116365,1
350345,7
232388,2
263041,0
297231,3
60897,1
27480,4
391367,1
201750,5
200978,1
374098,1
357281,1
229015,0
88431,1
364681,1
262667,1
132824,1
276796,4
277106,6
303025,6
368226,6
368854,2
298790,1
255580,0
260295,7
279338,1
128599,1
341104,1
275397,6
75627,0
354047,0
112431,1
7477,2
101819,4
350592,1
128083,3
196231,0
130251,4
410600,0
247477,1
229319,1
35112,0
227748,0
161808,1
395047,1
210748,0
218724,7
273272,3
217746,3
354346,1
253424,0
68319,1
239866,1
137511,1
50710,1
249454,6
335433,1
20663,1
300933,1
2326,1
83806,3
347895,0
331253,1
115313,0
382348,1
81566,0
188042,2
364373,2
81973,0
18515,7
242581,1
387342,3
43635,0
117681,2
167454,1
290604,1
5466,1
143048,2
119967,2
160727,1
391946,6
93514,4
122579,0
41749,7
118170,7
6694,0
344561,3
401369,1
284615,0
155363,0
113352,0
216350,1
304403,6
135694,1
118379,2
36775,2
197122,1
85641,0
320204,1
181563,0
164519,7
189015,3
118496,1
255797,0
379665,0
52572,1
284486,1
11174,0
70750,0
152750,0
409253,1
317595,2
248781,1
370746,1
110765,1
166083,1
161708,5
291163,1
206356,1
215310,1
317554,2
322485,0
90156,0
44956,2
40680,1
47891,0
381114,2
400566,1
57169,2
117970,4
208167,0
91587,3
332023,0
325172,1
112668,1
392468,1
42609,1
267706,0
231579,0
105684,1
63909,0
247701,2
269323,6
128983,0
368269,1
92663,0
299058,0
26433,6
262943,1
2281,0
340637,1
65959,1
320428,0
211250,0
235814,2
227086,3
409910,0
346733,2
255905,6
245687,1
383383,6
203998,1
110177,1
303604,1
263369,1
217533,0
17341,1
257760,1
195433,6
69633,1
231246,1
351214,0
39913,1
236569,0
192665,2
285943,0
93467,1
32962,0
20032,1
376225,0
192514,0
319817,5
297563,1
263928,1
285355,1
314078,0
130693,0
131562,0
29542,5
194302,2
229398,1
128096,0
199299,1
395624,1
390413,1
394438,6
523,1
254887,6
388121,1
239669,1
363407,1
286452,4
411066,0
301349,1
118572,0
109224,0
150809,1
13747,0
403045,1
401312,1
127633,0
286072,6
283204,2
145301,0
412557,1
360198,6
100020,1
378381,1
272244,0
317691,1
203648,0
42633,3
64507,0
50764,2
142547,1
358558,1
193067,2
371314,1
143419,1
31549,1
58013,1
367805,1
21712,3
224552,0
14515,0
190873,0
381127,1
412120,0
268222,1
126332,0
229037,0
295781,2
180179,2
143941,1
201729,3
242635,1
4490,1
136061,1
396130,1
239284,1
276398,1
409663,0
295261,3
320603,4
358259,1
113418,1
69794,0
56964,1
308436,1
193403,1
312380,1
16437,1
387138,0
224472,0
87968,6
401331,1
389717,5
286332,1
193777,3
368723,1
306466,0
246737,0
309546,0
100959,1
95586,1
386072,2
266962,1
261927,0
127178,0
155568,1
358746,0
241404,1
182144,1
333006,0
240998,1
50348,0
340320,3
319952,3
240678,2
40246,1
273027,1
203496,6
170223,4
348935,1
297201,1
40222,0
32154,1
64167,1
332919,1
218336,1
23536,4
174414,1
233330,0
335387,1
73300,6
339329,6
128021,6
101959,1
51613,1
332355,2
215249,1
351679,0
49099,1
215580,1
175950,0
182359,0
94079,0
61003,2
120949,2
15970,3
328241,6
39574,1
80611,3
319767,1
388912,1
155029,0
58975,2
252239,1
130231,1
5974,1
347602,1
298153,2
146534,5
229678,1
84372,1
125701,1
175744,6
232059,2
243546,1
235473,1
346166,2
192662,3
12670,1
148004,1
75247,0
359031,4
255011,1
16176,1
16360,0
140140,6
182186,1
151994,3
241383,1
77101,4
367934,2
6413,1
198956,6
179005,1
39102,1
373740,1
30205,1
170118,1
206861,1
320246,2
405284,0
48539,0
48971,1
206221,6
299253,3
145415,1
76029,2
352948,1
403001,0
257818,0
234949,1
59673,3
376458,1
243024,1
51598,2
384583,0
74834,0
114799,0
334904,1
132998,1
222012,0
46975,1
270326,1
30621,1
36002,0
311879,1
9037,1
211995,1
198550,2
187431,1
386831,0
247307,2
271595,2
185732,1
401998,1
405092,1
380534,1
289402,1
10290,2
174346,0
49271,1
162406,6
52687,1
13646,1
289443,0
219568,0
153518,1
257754,0
353313,0
198298,0
7691,1
96129,1
371396,1
339154,6
55201,1
205013,0
175533,1
139191,0
395008,1
174463,0
373985,1
246629,1
74417,1
232246,0
133149,1
180810,1
68841,1
222658,1
361223,0
109673,0
366410,0
53004,3
95014,1
274219,2
80704,0
377486,6
134912,1
115796,1
375335,0
178506,2
368257,6
326894,1
107426,6
244765,1
330643,1
173059,1
384055,6
186754,4
11162,1
302497,1
199590,3
208034,1
348736,1
102050,3
375813,1
1999,0
105290,1
390789,1
73461,2
310581,0
184630,2
30761,1
45319,0
62829,1
291682,4
159185,1
44296,1
224406,1
11420,1
179903,2
261418,2
89173,1
76928,1
145815,3
234347,1
27310,1
214693,1
70463,1
195890,0
375912,0
401848,3
258550,5
48098,1
129645,1
134869,0
96261,0
403745,1
166390,0
129016,0
362141,1
157409,2
354254,2
382594,0
157889,6
143946,1
55526,0
409550,1
61748,6
273475,0
214799,2
99600,6
408567,0
269160,3
180485,1
394366,6
231226,1
342481,0
184358,1
243799,0
131145,1
315112,1
111224,1
369781,1
17792,1
264481,1
392013,0
298522,1
215840,1
253205,6
385612,2
267602,1
300747,0
325674,1
355946,1
389912,6
256862,0
54604,1
73055,0
117226,0
173966,1
106579,1
408581,0
89180,1
239011,4
195395,2
244846,0
200335,1
397485,1
175034,1
143452,2
20079,0
378250,1
110640,1
153237,6
285271,1
407450,0
49557,6
106299,3
316843,1
58980,1
110860,1
351318,2
300052,4
29875,3
388356,1
322730,1
61242,1
141568,1
27803,6
129188,1
160966,0
304868,1
128273,2
245767,1
379784,1
394437,3
411265,0
86586,1
152726,2
372349,0
123751,1
158558,3
257234,0
214221,1
211006,1
107508,2
218839,6
31771,0
327161,0
237266,0
290133,1
163400,1
181325,0
311380,2
65269,6
394933,1
106411,0
337001,5
330288,2
411047,0
380321,1
166431,1
366923,6
112671,1
204019,0
216909,1
342459,1
50403,4
304174,0
199697,7
37228,0
304041,3
258538,1
79710,0
35367,1
192172,1
177943,1
358637,1
121725,0
364887,1
77605,1
46871,0
274406,1
5042,1
190448,1
2847,6
269939,1
267497,1
125918,1
186988,0
300653,3
171412,2
245745,0
162422,1
113064,1
40713,1
388367,1
46259,5
34658,0
372510,1
73093,1
232196,0
110923,1
378473,6
189783,0
111599,1
105142,1
75634,1
254765,1
349323,3
277914,6
414245,0
373733,1
96506,1
162176,1
286642,1
193239,1
356024,2
128507,0
182654,1
252765,0
208553,2
319807,6
115732,1
214752,6
44062,1
59675,1
316346,1
237579,6
268806,0
151727,3
201480,1
15655,1
101410,1
141560,1
373713,1
157335,1
180090,2
12613,2
322115,1
96657,1
8957,0
25351,2
176601,0
72999,0
2398,6
212529,1
388504,2
7827,1
8576,0
84534,1
336757,3
44372,1
324341,7
111449,1
318490,1
116534,2
273748,2
342107,0
267763,1
224340,3
279914,0
166129,1
247528,1
361298,0
106609,0
94369,0
59347,6
176462,6
92631,0
390341,0
152408,2
376725,0
122641,0
244802,6
222742,1
143066,0
337533,0
236540,6
297851,1
55937,0
354271,1
38748,1
88476,0
201467,1
118796,0
361777,1
274053,1
208416,1
380195,1
121215,6
105012,3
34886,3
137693,1
404108,1
143760,6
271276,0
320740,6
286187,1
112631,1
86906,6
316576,7
164757,6
312975,7
14741,1
363593,1
35636,1
203132,1
126570,1
408124,1
231249,1
355384,3
270013,1
226087,1
354872,2
119303,1
196932,6
395219,2
326800,1
413088,6
132335,1
410759,6
22414,6
98431,1
204361,2
195155,1
75835,2
357449,1
332719,6
13958,4
223786,0
305067,1
354651,1
54658,1
348993,1
149802,1
274937,5
324066,0
344348,1
227505,0
82385,1
328246,1
252995,1
408319,1
247755,6
275633,1
185851,1
332038,2
98554,1
1881,1
152054,1
235363,2
263959,0
6949,0
239926,4
391956,0
16182,1
38620,1
277711,1
101113,6
293766,6
293701,0
384934,0
367521,1
175587,1
213186,6
334903,1
413353,3
209754,2
339824,0
225448,2
122006,7
49005,0
380774,0
221941,6
375971,6
391513,3
370152,0
404876,0
398865,0
329885,6
186104,0
306066,1
106928,1
324979,1
70202,2
176804,0
310440,0
39925,1
350872,1
70872,3
214991,4
378728,1
34250,2
381993,6
349542,0
409821,1
273203,1
171824,1
243921,0
97980,1
2752,0
229752,1
237653,1
132088,2
323659,6
288677,2
402805,1
201458,1
47401,1
398500,0
247967,1
39346,0
540,6
99711,6
296052,1
93291,1
260004,6
198527,0
341923,5
393218,0
238777,2
216004,1
122538,6
208048,3
7980,1
221827,4
255038,1
69502,1
70590,0
320019,0
197768,6
102702,6
401120,6
246734,1
191743,0
150371,6
178676,6
400390,1
95972,1
344526,0
384259,2
262582,6
48767,1
299075,3
228991,4
72115,1
57877,1
272736,1
358614,2
356027,1
233002,1
163907,2
87975,1
368578,6
118916,0
88067,3
202404,1
80265,0
48851,0
312885,1
85304,1
226216,1
36678,0
311029,0
288877,0
188579,0
4758,1
61086,3
228053,1
67430,1
270176,1
111944,0
13266,1
78371,2
344633,1
192297,0
150491,2
324883,1
194718,0
286415,1
112794,6
103048,2
111100,1
294702,2
155398,6
74288,1
218091,1
92923,6
347469,1
199724,1
269034,0
2119,0
290331,1
266472,1
209465,1
378056,0
64304,0
18342,1
103191,0
97101,0
160088,0
208334,0
247210,2
305302,1
376824,0
309162,0
9513,1
1478,0
129114,0
40836,0
389815,2
381633,6
280389,1
250520,1
339307,3
230634,0
239095,0
233737,1
213790,1
337431,0
393158,1
195505,1
122592,0
200344,2
79182,1
374352,1
84236,0
3698,0
294355,3
369293,1
322747,3
8991,1
361151,3
49704,1
399600,1
2629,0
315025,6
401114,0
172306,3
184857,1
39488,1
143827,4
198372,0
360055,1
339210,3
244108,0
133875,0
232662,0
273515,1
397130,0
63735,1
123770,0
413489,0
252164,3
7875,2
186222,0
158023,1
149020,1
85987,1
193061,1
130485,1
291249,1
224219,1
414767,6
70600,1
398273,1
15464,1
236587,1
91830,1
387836,0
322826,1
345464,1
273956,1
111480,1
396017,5
23030,1
201740,0
42017,3
252283,0
243601,0
183813,0
246315,2
150417,1
377718,2
292931,0
135647,3
242305,0
57746,2
374797,1
316123,1
216001,6
297685,6
383819,4
291631,1
227318,2
192609,1
163209,0
279776,1
45890,0
329817,0
191443,0
365833,1
235679,0
109815,3
170363,1
372443,0
394044,0
163399,1
40371,0
358104,1
336489,0
398657,0
346774,0
90509,1
413901,6
408975,1
313849,1
104511,1
284045,1
123468,2
67350,1
55599,2
275506,1
33830,1
113741,0
95110,1
283498,6
389834,3
60424,1
362522,6
405542,1
52173,0
358757,0
9176,0
199156,0
128075,0
294270,1
204064,6
297673,1
87627,0
153268,2
246025,1
86708,0
372208,6
245433,0
113893,5
41210,3
287516,0
256913,6
7790,1
406034,1
218221,2
80755,1
368404,0
265021,0
145244,1
38679,2
76160,1
404125,1
262221,6
54314,0
276400,1
81202,2
55839,1
28553,6
275564,1
124916,1
57239,1
114746,1
139376,0
378010,1
77651,0
68084,1
44563,1
151478,1
55175,3
210550,0
149198,1
278852,1
16462,6
362854,6
78027,1
108189,3
273761,0
83037,1
407480,1
148175,1
208757,2
218856,1
116545,1
12947,0
411231,0
70788,0
339856,1
173781,6
13987,1
346119,1
339859,4
125972,1
125403,5
319371,1
405324,0
136191,2
138951,0
398599,1
78103,1
155906,1
94146,1
185925,0
229724,1
291068,7
51707,5
143262,3
332184,1
347844,2
10062,1
141991,7
391222,2
21041,1
234631,1
202288,1
318640,0
38455,0
11883,3
179095,6
69353,1
346172,1
261695,1
96018,0
33865,1
194022,1
305478,4
148402,1
16356,1
135486,6
320039,7
293115,0
142259,1
412379,2
327793,3
278231,0
45059,1
215238,1
222546,1
41068,1
368612,1
236107,1
291109,7
205730,1
238900,0
102987,0
42150,2
190919,0
128155,1
178942,1
313500,6
352840,0
306364,1
91731,0
30515,4
164541,0
247380,2
102778,7
338910,1
50282,0
379636,1
5720,0
406185,2
112847,1
54436,6
12815,0
176012,1
334512,1
121335,1
47162,1
193148,1
120443,1
392042,6
91,2
158507,0
306945,1
252892,6
73420,1
19671,1
195971,2
115547,1
227100,6
280783,3
196237,0
176440,0
81367,1
319754,0
19225,0
201199,1
171876,2
29489,0
39347,1
397962,1
361723,1
78769,1
300914,0
248494,1
291158,1
136813,1
259399,0
109337,0
114291,6
59969,0
125210,0
218768,1
80686,3
196900,1
303441,1
182141,1
220066,1
353927,1
76609,6
193551,0
243264,2
362341,1
393459,6
314001,6
190382,4
325623,1
71374,5
118746,1
86718,1
166635,6
167773,2
255353,5
7939,1
402550,0
171368,1
361341,1
119540,1
402820,1
131089,2
344391,1
171623,2
182841,0
107905,1
52049,5
138192,1
343703,0
108245,6
164385,0
34491,1
388897,0
277297,1
77484,1
404885,0
137976,1
169759,1
362442,1
256336,6
106154,3
235686,1
329481,2
93336,3
215705,0
75486,4
125468,1
318413,1
187357,1
213922,0
1629,1
88509,2
274910,1
395682,3
3304,1
400497,0
366900,1
192768,0
318384,6
142497,1
106266,1
57170,0
386183,1
239999,0
22950,0
235970,1
327917,4
51894,0
243583,1
403057,2
19942,1
148127,0
83094,0
20433,1
62968,1
26010,6
262422,0
37323,1
28350,0
118640,1
63707,0
230611,1
41115,7
328269,1
67223,1
13710,0
17034,1
334090,1
85719,6
18035,2
25179,1
325343,1
181858,6
258158,5
359526,0
115863,1
155710,1
380215,1
339732,1
236765,1
32285,0
303535,6
9185,1
353759,6
394345,1
126993,1
323629,0
181986,1
384551,1
17283,1
90748,3
156766,1
4530,1
409203,0
368408,1
352472,1
283140,1
322898,0
209684,6
64458,1
113440,1
293369,0
336756,1
257905,0
385466,1
353249,0
1751,1
96308,0
413819,6
246134,1
333549,3
24308,1
132046,0
362304,2
249285,1
337854,1
91840,1
337363,2
105833,1
123579,0
78217,1
200610,1
373350,6
36715,6
399971,2
393023,5
200267,0
211364,1
47200,1
332956,6
243029,1
141174,7
19713,1
293913,1
311213,2
288768,2
385986,3
210477,1
379607,1
351449,1
398207,0
352247,1
108056,0
242763,5
5544,1
280657,0
34479,1
97007,2
251672,3
298099,6
137380,1
384187,1
350414,1
228260,0
352082,1
136405,0
9795,1
23246,0
74313,1
147602,1
183178,0
140969,3
236291,1
516,6
397378,6
237198,0
280428,1
371254,7
318933,0
123120,0
82421,1
226572,1
59,1
324523,1
236811,3
5158,0
104706,1
39203,0
56716,1
261117,3
359655,0
281165,3
39098,1
401622,1
387801,1
291537,0
120360,0
140894,1
155701,2
387454,0
380499,1
303680,1
87838,0
56561,1
223124,6
203443,4
148749,0
113017,1
339104,1
29656,0
340608,6
353882,2
215143,1
242225,3
205953,1
21511,0
50923,2
123494,1
400021,6
147608,6
173964,1
189395,0
180469,0
343279,7
219523,3
19625,1
86335,3
392780,1
170687,1
159482,3
188786,6
303668,1
137848,0
388383,0
42802,0
171899,6
274015,0
139787,0
395192,1
309753,1
74922,0
387345,3
306860,0
90592,1
247153,1
50903,0
17864,1
33363,1
226294,0
282313,0
250815,0
73763,4
170056,1
253582,1
66231,1
127332,3
268162,0
404700,1
401444,6
325671,1
114437,1
389338,2
394318,7
36346,0
209479,1
183944,2
371003,3
303445,1
17526,1
49524,1
3923,0
413102,0
392738,1
211078,0
378794,0
349824,1
125043,6
266354,6
247927,6
355545,2
291651,0
273776,1
94514,2
195168,6
82879,1
411020,1
80723,2
235509,0
383697,2
380634,1
150062,1
328860,0
161742,1
285796,1
73273,1
81311,1
236263,1
221463,1
248967,1
2428,1
89608,1
390599,1
103097,0
17172,0
264539,1
376709,0
402086,3
13624,1
47434,1
138827,0
366667,1
297871,1
327779,4
375608,6
187085,0
78686,0
32620,1
256919,6
200178,3
213834,0
391083,1
412161,0
36031,1
42648,6
361955,0
50691,1
166028,0
406270,0
302519,1
357391,1
223754,6
373399,0
266552,1
275444,2
118857,1
161755,3
48898,1
41489,1
331627,1
60504,1
288804,3
2457,1
151698,0
176283,0
140460,0
265748,1
320822,1
257644,2
310024,3
401269,0
202424,6
20202,0
23004,1
326810,1
180013,6
175352,1
184104,1
46835,1
100577,0
282875,6
117103,1
308310,1
255412,7
80786,1
97865,1
325210,1
301761,3
224788,1
340046,1
152910,1
322402,1
266570,0
227489,6
362654,0
70763,1
22864,0
309,3
310442,0
49088,6
332639,1
231784,6
58594,1
113337,0
9751,6
261045,1
190123,1
4733,1
115387,1
74809,0
162630,6
388072,0
170013,1
204301,1
360641,0
167778,1
128065,1
294087,5
177590,7
40719,1
237610,0
414208,1
361314,1
290949,1
391470,3
173447,1
315907,0
308188,2
245162,3
107672,1
347214,1
115191,1
318291,1
355377,5
236186,0
184671,0
97921,0
404968,1
59720,1
375992,0
46935,1
309791,1
343783,1
230770,1
377602,6
87168,2
265068,0
125879,0
364019,1
283754,1
152150,1
275274,2
267187,1
239087,2
145329,6
124008,3
302018,1
216308,2
254203,2
371105,5
173355,0
184930,1
313382,0
309227,0
305481,0
68175,1
305262,0
127072,6
306053,0
385623,1
361629,0
230201,3
192138,1
111170,5
165485,0
405055,4
42101,3
192455,1
283405,0
387858,1
78247,4
335275,2
311304,3
255081,0
209760,1
305930,0
51055,0
158423,1
120686,0
203019,3
332413,1
294569,1
257713,1
198218,1
346770,1
68967,1
39401,0
121168,1
83339,1
146578,1
110743,2
226478,3
106832,0
399617,2
119508,0
312432,1
211793,1
163842,2
131269,1
406398,6
192083,0
218513,0
303392,0
67651,3
264072,3
152862,0
110866,1
95644,1
283874,0
67211,1
305645,1
297252,1
384565,1
341935,0
170303,0
47707,0
89809,6
210780,1
244196,0
410697,1
51626,6
102522,2
118020,1
238368,4
376222,1
120060,1
149865,1
123203,1
179971,0
143598,2
28576,1
2905,1
270713,4
72934,2
317299,6
98930,1
264472,0
121894,1
115431,1
248973,1
40042,0
87375,1
392819,3
99575,0
343410,3
63862,2
169887,4
190246,1
115622,0
65402,1
218770,1
48341,2
7879,1
35946,3
95363,0
389325,1
165610,0
112894,2
241676,1
218611,0
24563,1
393178,4
52422,1
123791,3
207249,4
51868,3
351208,0
99426,1
388319,2
6914,1
295021,1
112769,1
325782,1
258147,1
328811,1
31309,1
216733,1
109890,0
97962,1
130777,1
49043,1
408348,0
4549,0
353992,1
202464,1
25620,2
261324,0
391696,1
68239,1
297556,2
366742,1
242535,6
13,1
306456,0
204016,1
73156,1
140892,1
200542,0
43349,6
307092,1
284720,7
101652,3
134528,0
48106,3
14904,1
296474,1
408671,1
357881,0
110392,0
31791,1
325277,1
1700,6
283719,0
4017,1
377118,4
18702,0
197547,0
379276,5
97655,1
338989,2
196610,1
226320,0
37731,1
303210,0
372909,2
189571,0
254270,1
394471,0
13919,1
340340,1
351157,0
68817,1
261395,1
172041,2
183095,1
354301,1
104719,1
183510,2
378305,3
309267,6
38488,6
407709,6
208377,1
144670,1
293386,0
353421,1
67348,0
414028,1
178831,3
393734,1
315892,0
217846,1
166946,1
20531,1
135216,1
221081,2
345062,1
214073,1
248257,1
392706,1
291667,1
395353,2
302314,0
37999,7
267444,1
338120,3
217646,2
93721,6
254634,1
158338,0
111875,0
141959,1
63699,0
296870,1
346465,6
10439,0
51237,1
170210,1
176153,1
57752,5
87743,1
161599,0
281052,1
214572,6
61000,0
6038,1
139388,0
123273,1
261224,1
356451,1
359081,0
99900,0
329719,1
212394,1
171232,1
215734,0
342396,2
398134,1
125080,1
9170,5
205622,1
173106,1
33696,1
63047,0
18619,1
129210,0
198373,1
36010,1
7134,1
146553,6
102833,0
167412,0
256839,0
256966,0
14567,0
254905,1
331019,1
50009,1
186045,1
321871,1
393910,7
343962,1
105173,0
54555,2
98585,0
117575,0
268628,0
167128,1
353761,1
42603,7
194805,1
227336,1
91260,1
260157,3
178576,0
244097,7
125574,0
398772,2
341781,1
47519,1
112115,1
406864,1
7356,2
405756,1
117471,6
345388,1
55080,1
158115,0
162431,1
74387,1
93520,1
110937,0
49031,1
349103,3
255950,5
148716,1
159784,1
95145,0
239854,1
148495,2
116924,1
74727,6
218167,1
151120,1
169465,1
21289,1
208127,1
39109,2
197649,1
175797,0
155110,1
139404,0
124558,0
101460,1
221467,2
330389,1
248701,1
262925,1
47321,1
275911,1
411062,1
373397,0
177743,0
345720,1
386974,1
397079,0
169520,1
170620,0
78863,0
403803,0
392262,0
38521,3
377865,1
177337,0
358824,0
385987,6
329494,6
255863,1
132701,3
113167,1
323710,1
69265,4
300253,1
321133,1
240403,2
184004,2
244312,0
385836,0
300467,1
313397,2
356181,1
99117,1
20226,0
366658,0
189301,1
271046,0
100647,2
268076,1
117867,0
220531,0
46748,0
220796,1
189187,6
252632,3
375184,2
39707,1
138583,0
148478,1
403104,6
114273,0
75594,3
134091,0
122448,1
353124,1
388924,0
214051,0
366562,4
186672,1
245880,0
340127,3
5325,1
32693,1
23439,0
378709,1
276353,1
341085,0
356751,6
368419,6
82074,3
317442,0
70291,0
254197,1
190843,1
105957,1
379950,0
284163,1
303623,0
170542,1
344322,6
376096,0
30512,0
229150,1
252030,1
189918,3
261828,1
403042,0
146288,6
194051,0
317791,0
146011,0
220425,4
251833,0
279550,1
289694,1
90815,0
116850,0
144885,2
64665,0
196889,5
350523,1
144834,1
7659,1
329765,0
260641,0
272654,1
336964,1
275548,1
146813,3
293621,0
72241,3
99937,0
350826,2
796,1
168123,1
33922,1
392360,3
314303,4
71382,0
208675,0
67268,0
184715,5
314059,0
229879,1
407774,3
304707,4
44099,0
260575,1
235487,1
171644,6
330353,2
140433,1
228661,1
170832,1
229109,3
121167,2
294028,3
92495,1
387169,2
157148,6
187825,1
86559,1
159103,2
143981,0
281060,3
378896,0
213746,1
400038,1
118792,1
331484,6
146420,0
344516,4
128964,1
254401,0
215919,6
228749,0
340646,1
49072,1
200249,1
61968,1
3476,0
91284,0
174693,4
219601,1
244456,6
288956,1
108741,1
109844,0
339608,1
200045,1
23206,4
94934,1
228274,0
135566,2
358721,1
404543,6
123737,1
232104,1
211575,6
397439,0
160424,6
311301,1
296396,1
15821,0
102852,1
194957,1
243660,0
293048,1
372524,1
232308,1
17349,0
307984,1
167286,1
8979,1
384314,1
411349,1
336400,0
279820,1
384906,2
143394,0
63686,4
230290,6
289350,1
291324,1
328915,1
406416,4
122216,1
246769,0
43715,6
137856,1
214769,1
138603,4
58604,1
345797,1
42968,1
239870,1
296276,2
386907,0
147814,2
271846,1
194426,1
248121,5
223897,1
368451,1
251066,0
129772,1
151214,1
103431,1
190834,3
212164,2
75776,2
274102,1
260478,0
65231,1
230953,3
338550,0
136465,2
306037,2
38507,1
318329,1
82738,5
303982,6
32349,1
398742,1
334130,1
171999,1
253487,1
283842,1
1537,0
181503,0
354317,6
219870,1
